origem_ponto,origem_lat,origem_long,destino_ponto,destino_lat,destino_long
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
